edificio_id,codigo_region,region,codigo_comuna,nombre_comuna,regional_sample_rank,n_inmuebles,winter_setpoint_c,setpoint_scenario,thermal_zone,model_persons,model_area_m2,heating_demand_kwh,target_fuel_energy_kwh,redpe_target_wood_volume_stere,assigned_fuel_energy_kwh,assigned_useful_energy_kwh,wood_volume_stere,unallocated_fuel_energy_kwh,unmet_heating_energy_kwh,storage_spill_energy_kwh,event_count,event_fuel_energy_kwh,event_duration_hours,min_event_interval_hours,storage_capacity_kwh,storage_loss_rate_per_hour
2194051,9,Araucania,9206,Perquenco,28,1,24.0,invierno_24C,F,2,35.0,6616.257791292572,20640.0,11.055,17216.0,6616.257791292572,9.222857142857144,3424.0,0.0,0.0,538,32.0,1.0,1.0,64.0,0.01
2195848,9,Araucania,9207,Galvarino,29,1,24.0,invierno_24C,F,3,50.0,7573.580881232122,20640.0,11.055,19040.0,7573.580881232122,10.200000000000001,1600.0,0.0,0.0,595,32.0,1.0,1.0,64.0,0.01
2272399,9,Araucania,9220,Padre Las Casas,30,1,24.0,invierno_24C,F,4,46.0,6443.090574352745,20640.0,11.055,16800.0,6443.090574352745,9.0,3840.0,0.0,0.0,525,32.0,1.0,1.0,64.0,0.01
2052183,9,Araucania,9103,Los Sauces,31,1,24.0,invierno_24C,F,3,95.0,11875.779027014301,20640.0,11.055,20640.0,9158.209541696691,11.057142857142859,0.0,2717.5694853176105,0.0,645,32.0,1.0,1.0,64.0,0.01
2082449,9,Araucania,9110,Curacautín,32,1,24.0,invierno_24C,F,2,40.0,10019.99924031755,20640.0,11.055,20640.0,8844.662046883079,11.057142857142859,0.0,1175.3371934344714,0.0,645,32.0,1.0,1.0,64.0,0.01
2179826,9,Araucania,9204,Cunco,33,1,24.0,invierno_24C,F,3,220.0,32128.81490097744,20640.0,11.055,20640.0,9577.986067949661,11.057142857142859,0.0,22550.82883302778,0.0,645,32.0,1.0,1.0,64.0,0.01
2073021,9,Araucania,9109,Victoria,34,1,24.0,invierno_24C,F,4,44.0,7696.369391392359,20640.0,11.055,19328.0,7696.369391392359,10.354285714285714,1312.0,0.0,0.0,604,32.0,1.0,1.0,64.0,0.01
2256461,9,Araucania,9218,Curarrehue,35,1,24.0,invierno_24C,H,2,133.0,20487.429436041075,20640.0,11.055,20640.0,9457.892245175119,11.057142857142859,0.0,11029.537190865953,0.0,645,32.0,1.0,1.0,64.0,0.01
2216933,9,Araucania,9212,Gorbea,36,1,24.0,invierno_24C,F,2,42.0,7614.958466906701,20640.0,11.055,19200.0,7614.958466906701,10.285714285714285,1440.0,0.0,0.0,600,32.0,1.0,1.0,64.0,0.01
2059166,9,Araucania,9105,Collipulli,37,1,24.0,invierno_24C,F,2,43.0,7307.857802122301,20640.0,11.055,18528.0,7307.857802122301,9.925714285714285,2112.0,0.0,0.0,579,32.0,1.0,1.0,64.0,0.01
2169859,9,Araucania,9202,Vilcún,38,1,24.0,invierno_24C,F,2,31.0,7127.534464705247,20640.0,11.055,18240.0,7127.534464705247,9.771428571428572,2400.0,0.0,0.0,570,32.0,1.0,1.0,64.0,0.01
2069401,9,Araucania,9108,Lumaco,39,1,24.0,invierno_24C,F,1,24.0,5769.686546181325,20640.0,11.055,15552.0,5769.686546181325,8.331428571428573,5088.0,0.0,0.0,486,32.0,1.0,1.0,64.0,0.01
2207866,9,Araucania,9210,Saavedra,40,1,24.0,invierno_24C,E,2,39.0,5585.998682471407,20640.0,11.055,15136.0,5585.998682471407,8.108571428571429,5504.0,0.0,0.0,473,32.0,1.0,1.0,64.0,0.01
2244641,9,Araucania,9215,Villarrica,41,1,24.0,invierno_24C,F,1,136.0,18903.558451209996,20640.0,11.055,20640.0,9401.133400387322,11.057142857142859,0.0,9502.425050822672,0.0,645,32.0,1.0,1.0,64.0,0.01
2275586,9,Araucania,9221,Cholchol,42,1,24.0,invierno_24C,F,3,44.0,7074.624402488322,20640.0,11.055,18080.0,7074.624402488322,9.685714285714285,2560.0,0.0,0.0,565,32.0,1.0,1.0,64.0,0.01
2262501,9,Araucania,9220,Padre Las Casas,43,1,24.0,invierno_24C,F,3,51.0,5310.872639701774,20640.0,11.055,14400.0,5310.872639701774,7.7142857142857135,6240.0,0.0,0.0,450,32.0,1.0,1.0,64.0,0.01
2258823,9,Araucania,9219,Teodoro Schmidt,44,1,24.0,invierno_24C,E,3,89.0,10752.547127042195,20640.0,11.055,20640.0,8988.079379089359,11.057142857142859,0.0,1764.4677479528357,0.0,645,32.0,1.0,1.0,64.0,0.01
2201961,9,Araucania,9208,Nueva Imperial,45,1,24.0,invierno_24C,F,3,37.0,6346.859765901945,20640.0,11.055,16640.0,6346.859765901945,8.914285714285713,4000.0,0.0,0.0,520,32.0,1.0,1.0,64.0,0.01
2051773,9,Araucania,9103,Los Sauces,46,1,24.0,invierno_24C,F,2,26.0,4991.802762779049,20640.0,11.055,13952.0,4991.802762779049,7.474285714285715,6688.0,0.0,0.0,436,32.0,1.0,1.0,64.0,0.01
2082178,9,Araucania,9110,Curacautín,47,1,24.0,invierno_24C,F,3,79.0,15904.476753144821,20640.0,11.055,20640.0,9262.987525601351,11.057142857142859,0.0,6641.489227543472,0.0,645,32.0,1.0,1.0,64.0,0.01
2044517,9,Araucania,9101,Angol,48,1,24.0,invierno_24C,F,3,21.0,4649.658362725313,20640.0,11.055,13280.0,4649.658362725313,7.114285714285713,7360.0,0.0,0.0,415,32.0,1.0,1.0,64.0,0.01
2176853,9,Araucania,9203,Freire,49,1,24.0,invierno_24C,F,3,58.0,7910.462155290898,20640.0,11.055,19680.0,7910.462155290898,10.542857142857143,960.0,0.0,0.0,615,32.0,1.0,1.0,64.0,0.01
2195024,9,Araucania,9207,Galvarino,50,1,24.0,invierno_24C,F,3,58.0,8349.792061830527,20640.0,11.055,20608.0,8349.792061830527,11.04,32.0,0.0,0.0,644,32.0,1.0,1.0,64.0,0.01
2251236,9,Araucania,9216,Pucón,51,1,24.0,invierno_24C,H,4,95.0,9313.875576461945,20640.0,11.055,20640.0,8873.65887202149,11.057142857142859,0.0,440.21670444045645,0.0,645,32.0,1.0,1.0,64.0,0.01
2256004,9,Araucania,9217,Melipeuco,52,1,24.0,invierno_24C,H,4,30.0,6668.0825899274105,20640.0,11.055,17280.0,6668.0825899274105,9.257142857142856,3360.0,0.0,0.0,540,32.0,1.0,1.0,64.0,0.01
2226529,9,Araucania,9214,Loncoche,53,1,24.0,invierno_24C,F,3,51.0,8301.718352720338,20640.0,11.055,20512.0,8301.718352720338,10.98857142857143,128.0,0.0,0.0,641,32.0,1.0,1.0,64.0,0.01
2164423,9,Araucania,9201,Temuco,54,1,24.0,invierno_24C,F,7,96.0,17359.34919675477,20640.0,11.055,20640.0,9304.267518787248,11.057142857142859,0.0,8055.081677967521,0.0,645,32.0,1.0,1.0,64.0,0.01
2084562,9,Araucania,9111,Lonquimay,55,1,24.0,invierno_24C,H,2,29.0,4504.935485429491,20640.0,11.055,12768.0,4504.935485429491,6.84,7872.0,0.0,0.0,399,32.0,1.0,1.0,64.0,0.01
2205000,9,Araucania,9209,Carahue,56,1,24.0,invierno_24C,E,3,63.0,8866.213873790217,20640.0,11.055,20640.0,8541.669832628908,11.057142857142859,0.0,324.54404116130746,0.0,645,32.0,1.0,1.0,64.0,0.01
2213400,9,Araucania,9211,Pitrufquén,57,1,24.0,invierno_24C,F,2,49.0,7827.605665708624,20640.0,11.055,19584.0,7827.605665708624,10.491428571428573,1056.0,0.0,0.0,612,32.0,1.0,1.0,64.0,0.01
2193264,9,Araucania,9206,Perquenco,58,1,24.0,invierno_24C,F,2,65.0,10057.926562461354,20640.0,11.055,20640.0,8894.98921104158,11.057142857142859,0.0,1162.9373514197741,0.0,645,32.0,1.0,1.0,64.0,0.01
2049711,9,Araucania,9102,Purén,59,1,24.0,invierno_24C,F,3,84.0,11418.936958801896,20640.0,11.055,20640.0,9086.350617640668,11.057142857142859,0.0,2332.586341161228,0.0,645,32.0,1.0,1.0,64.0,0.01
2061423,9,Araucania,9106,Ercilla,60,1,24.0,invierno_24C,F,2,57.0,9117.611751493861,20640.0,11.055,20640.0,8697.942572573447,11.057142857142859,0.0,419.66917892041516,0.0,645,32.0,1.0,1.0,64.0,0.01
2188073,9,Araucania,9205,Lautaro,61,1,24.0,invierno_24C,F,3,20.0,4631.585665624017,20640.0,11.055,13248.0,4631.585665624017,7.097142857142857,7392.0,0.0,0.0,414,32.0,1.0,1.0,64.0,0.01
2221328,9,Araucania,9213,Toltén,62,1,24.0,invierno_24C,E,2,36.0,6809.905515832761,20640.0,11.055,17600.0,6809.905515832761,9.428571428571429,3040.0,0.0,0.0,550,32.0,1.0,1.0,64.0,0.01
2054850,9,Araucania,9104,Renaico,63,1,24.0,invierno_24C,F,4,72.0,8639.996026550614,20640.0,11.055,20640.0,8632.029777509879,11.057142857142859,0.0,7.96624904073677,0.0,645,32.0,1.0,1.0,64.0,0.01
2067429,9,Araucania,9107,Traiguén,64,1,24.0,invierno_24C,F,2,42.0,7339.1473952441465,20640.0,11.055,18624.0,7339.1473952441465,9.977142857142859,2016.0,0.0,0.0,582,32.0,1.0,1.0,64.0,0.01
2178819,9,Araucania,9204,Cunco,65,1,24.0,invierno_24C,F,1,50.0,10536.602539474743,20640.0,11.055,20640.0,8917.146522183753,11.057142857142859,0.0,1619.4560172909903,0.0,645,32.0,1.0,1.0,64.0,0.01
